,Kategori,Link
3208,teknoloji-bilim,https://www.dunyahalleri.com/pentagonun-insanlari-kalp-atisindan-taniyan-lazer-teknolojisi/
3211,teknoloji-bilim,"https://www.dunyahalleri.com/tag/yapay-zeka,otomasyon,machine-learning,makine-ogrenimi/"
3212,teknoloji-bilim,https://www.dunyahalleri.com/robotlar-fabrikalardaki-20-milyon-isi-insanlarin-elinden-alacak/
3215,teknoloji-bilim,https://www.dunyahalleri.com/dron-ligine-50-milyon-dolarlik-yatirim/
3218,teknoloji-bilim,https://www.dunyahalleri.com/bilimciler-karbondioksitten-para-kazanmanin-yollarini-ariyor/
3221,teknoloji-bilim,https://www.dunyahalleri.com/botoks-derin-duygulari-ve-empati-yetisini-baskiliyor/
3224,teknoloji-bilim,https://www.dunyahalleri.com/hamam-bocekleri-bocek-ilaclarina-karsi-direnc-gelistirdi/
3227,teknoloji-bilim,https://www.dunyahalleri.com/fast-food-yiyen-ergen-erkeklerin-kisirlik-riski-artiyor/
3230,teknoloji-bilim,https://www.dunyahalleri.com/microsoft-calisanlarina-rakip-yazilimlari-kullanmayi-yasakliyor/
3233,teknoloji-bilim,https://www.dunyahalleri.com/sahte-videolari-yuzde-96-basariyla-tespit-edebilen-yazilim/
3236,teknoloji-bilim,https://www.dunyahalleri.com/raspberry-pi-4-aciklandi/
3239,teknoloji-bilim,https://www.dunyahalleri.com/walmart-yapay-zekali-kameralarla-hirsizlari-sucustu-yakaliyor/
3242,teknoloji-bilim,https://www.dunyahalleri.com/babalik-iznine-ayrilan-erkekler-daha-az-cocuk-istiyor/
3245,teknoloji-bilim,https://www.dunyahalleri.com/avrupa-uzay-ajansi-bir-kuyruklu-yildiz-avcisi-gelistiriyor/
3248,teknoloji-bilim,https://www.dunyahalleri.com/harry-potter-artirilmis-gerceklik-oyunu-bugun-cikiyor/
3251,teknoloji-bilim,https://www.dunyahalleri.com/samsung-galaxy-fold-satisa-hazir/
3254,teknoloji-bilim,https://www.dunyahalleri.com/epa-trump-yonetiminin-komur-dostu-iklim-planini-sonuclandiriyor/
3258,teknoloji-bilim,https://www.dunyahalleri.com/anksiyete-bagirsak-bakterilerinin-duzenlenmesiyle-hafifletilebilir/
3261,teknoloji-bilim,https://www.dunyahalleri.com/huawei-yil-sonu-hedeflerini-30-milyar-dolar-azaltti/
3264,teknoloji-bilim,https://www.dunyahalleri.com/ticaret-savaslari-samsungun-isine-yarayacak/
3267,teknoloji-bilim,https://www.dunyahalleri.com/huawei-windows-isletim-sistemli-bilgisayarinin-cikisini-erteledi/
3270,teknoloji-bilim,https://www.dunyahalleri.com/amazon-alexaya-iki-yeni-dava/
3273,teknoloji-bilim,https://www.dunyahalleri.com/hindistan-aya-ikinci-uzay-aracini-gonderiyor/
3276,teknoloji-bilim,https://www.dunyahalleri.com/facebookdan-yeni-bir-tartismali-uygulama/
3279,teknoloji-bilim,https://www.dunyahalleri.com/genc-kani-yaslanma-ile-mucadelede-ise-yarayabilir/
3282,teknoloji-bilim,https://www.dunyahalleri.com/genetigi-degistirilen-cinli-bebekler-erken-olebilir/
3285,teknoloji-bilim,https://www.dunyahalleri.com/uzun-burunlu-pinokyo-kurbagalari-kesfedildi/
3288,teknoloji-bilim,https://www.dunyahalleri.com/blue-origin-uzay-turizmi-kapsulunun-videosunu-yayimladi/
3291,teknoloji-bilim,https://www.dunyahalleri.com/facebook-huaweinin-yeni-telefonlarinda-kullanilamayacak/
3294,teknoloji-bilim,https://www.dunyahalleri.com/jeff-bezos-uzaktan-kontrol-edilen-robot-elleri-denedi/
3297,teknoloji-bilim,https://www.dunyahalleri.com/apple-watch-hayat-kurtardi-2/
3300,teknoloji-bilim,https://www.dunyahalleri.com/samsung-akilli-telefonlarinda-amd-islemci-kullanacak/
3303,teknoloji-bilim,https://www.dunyahalleri.com/category/haftanin-ozeti/
3304,teknoloji-bilim,https://www.dunyahalleri.com/apple-yeni-macpro-ios-13-ve-catalinayi-tanitti/
3307,teknoloji-bilim,https://www.dunyahalleri.com/huaweinin-akilli-telefon-uretimini-durdurdugu-iddia-edildi/
3310,teknoloji-bilim,https://www.dunyahalleri.com/abdde-disi-bir-anakonda-ciftlesme-olmadan-dogum-yapti/
3313,teknoloji-bilim,https://www.dunyahalleri.com/bilimciler-beyin-sinyallerini-konusmaya-cevirebiliyor/
3316,teknoloji-bilim,https://www.dunyahalleri.com/is-teklifi-almayi-uman-genc-applei-hackledi/
3319,teknoloji-bilim,https://www.dunyahalleri.com/hackerlar-saldirilarinda-nsain-yazilimini-kullaniyor/
3322,teknoloji-bilim,https://www.dunyahalleri.com/yapay-zeka-kanseri-daha-hizli-ve-guvenilir-sekilde-tespit-edebiliyor/
3325,teknoloji-bilim,https://www.dunyahalleri.com/asusun-30-yilina-ozel-telefon-ve-bilgisayari-tanitildi/
3328,teknoloji-bilim,https://www.dunyahalleri.com/windows-10-mayis-guncellemesi-yayinlandi/
3331,teknoloji-bilim,https://www.dunyahalleri.com/arm-de-huawei-ile-calismama-karari-aldi/
3334,teknoloji-bilim,https://www.dunyahalleri.com/ford-7-bin-kisiyi-isten-cikaracak/
3337,teknoloji-bilim,https://www.dunyahalleri.com/sosyal-sinifin-getirdigi-ozguven-daha-yetkin-olarak-algilanmayi-sagliyor/
3340,teknoloji-bilim,https://www.dunyahalleri.com/guney-kore-hukumeti-windowsu-birakip-linuxa-geciyor/
3343,teknoloji-bilim,https://www.dunyahalleri.com/google-huaweinin-android-guncellemelerine-erisimini-durdurdu/
3346,teknoloji-bilim,https://www.dunyahalleri.com/san-francisco-yuz-tanima-teknolojisini-yasaklayan-ilk-sehir-oldu/
3350,teknoloji-bilim,https://www.dunyahalleri.com/nasa-aya-ilk-kadin-astronotu-2024te-gonderecek/
3353,teknoloji-bilim,https://www.dunyahalleri.com/kopeklerden-insana-gecen-bir-bulasici-enfeksiyon-kesfedildi/
3356,teknoloji-bilim,https://www.dunyahalleri.com/otonom-robot-sonda-atan-kalp-icinde-dogru-noktaya-ulasmayi-basardi/
3359,teknoloji-bilim,https://www.dunyahalleri.com/fordun-otonom-fabrika-robotlari/
3362,teknoloji-bilim,https://www.dunyahalleri.com/sanal-bebek-tamagotchi-geri-dondu/
3365,teknoloji-bilim,https://www.dunyahalleri.com/alexa-artik-60-bin-ev-aletiyle-uyumlu-calisabiliyor/
3368,teknoloji-bilim,https://www.dunyahalleri.com/atmosferdeki-karbondioksit-orani-rekor-seviyede/
3371,teknoloji-bilim,https://www.dunyahalleri.com/uzay-madenciliginin-de-bir-siniri-olmali/
3374,teknoloji-bilim,https://www.dunyahalleri.com/beyinde-pokemon-icin-ozel-bir-bolge-var/
3377,teknoloji-bilim,https://www.dunyahalleri.com/microsoft-windows-10-ile-sifrelere-veda-etmeye-hazirlaniyor/
3380,teknoloji-bilim,https://www.dunyahalleri.com/jeff-bezos-dunyadan-aya-yol-yapacagiz/
3383,teknoloji-bilim,https://www.dunyahalleri.com/3d-yaziciyla-nefes-alan-akciger-uretildi/
3386,teknoloji-bilim,https://www.dunyahalleri.com/dis-dolgusu-cogu-durumda-gerekli-degil/
3389,teknoloji-bilim,https://www.dunyahalleri.com/yeni-ios-surumunde-uygulamalar-cok-daha-faydali-hale-gelecek/
3392,teknoloji-bilim,https://www.dunyahalleri.com/google-i-o-2019-etkinliginde-duyurulan-her-sey/
3396,teknoloji-bilim,https://www.dunyahalleri.com/vucudumuzun-usb-portu-kulak/
3399,teknoloji-bilim,https://www.dunyahalleri.com/microsoft-worde-yapay-zeka-destegi-geliyor/
3402,teknoloji-bilim,https://www.dunyahalleri.com/gercekte-var-olmayan-insan-bedenleri-yaratan-yapay-zeka/
3405,teknoloji-bilim,https://www.dunyahalleri.com/windows-solitaire-video-oyunlarin-seref-listesine-alindi/
3408,teknoloji-bilim,https://www.dunyahalleri.com/apple-iphoneun-pil-omrunu-abartmis-olabilir/
3411,teknoloji-bilim,https://www.dunyahalleri.com/cin-asteroit-madenciligi-icin-calisiyor/
3414,teknoloji-bilim,https://www.dunyahalleri.com/koku-alma-hissindeki-kayip-hayra-alamet-degil/
3417,teknoloji-bilim,https://www.dunyahalleri.com/bobrek-nakli-icin-organi-ilk-defa-bir-dron-tasidi/
3420,teknoloji-bilim,https://www.dunyahalleri.com/energizerin-uzun-sarj-omurlu-akilli-telefon-hayali-duvara-cakildi/
3423,teknoloji-bilim,https://www.dunyahalleri.com/okyanuslarda-200-bine-yakin-yeni-virus-kesfedildi/
3426,teknoloji-bilim,https://www.dunyahalleri.com/bosch-isvecli-powercell-ile-yakit-hucresi-uretecek/
3429,teknoloji-bilim,https://www.dunyahalleri.com/walmartin-marketlerindeki-gizli-yapay-zeka-mesaisi/
3432,teknoloji-bilim,https://www.dunyahalleri.com/oyun-telefonu-red-magic-3-dahili-sivi-sogutmali-olacak/
3435,teknoloji-bilim,https://www.dunyahalleri.com/motorolanin-dikey-katlanir-ekranli-telefonuna-ait-goruntuler-sizdi/
3438,teknoloji-bilim,https://www.dunyahalleri.com/kolon-kanseri-asisi-insanlarda-olumlu-sonuc-verdi/
3442,teknoloji-bilim,https://www.dunyahalleri.com/elektrikli-araclar-dizelden-daha-cok-salinima-sebep-oluyor/
3445,teknoloji-bilim,https://www.dunyahalleri.com/htc-blok-zinciri-tabanli-exodusun-ikinci-surumunu-gelistiriyor/
3448,teknoloji-bilim,https://www.dunyahalleri.com/yeni-iphoneun-kamerasi-3-lensli-olabilir/
3451,teknoloji-bilim,https://www.dunyahalleri.com/pikachu-adli-kedinin-kulleri-uzaya-gonderilecek/
3454,teknoloji-bilim,https://www.dunyahalleri.com/ilk-sitma-asisi-afrikada-kullanima-sunuluyor/
3457,teknoloji-bilim,https://www.dunyahalleri.com/nintendo-commodore-64e-uyarlanan-super-marioyu-engelledi/
3460,teknoloji-bilim,https://www.dunyahalleri.com/tim-cook-teknolojiye-daha-fazla-duzenleme-gerekiyor/
3463,teknoloji-bilim,https://www.dunyahalleri.com/otomobiller-icin-ilk-5g-altyapili-donanimi-huawei-uretecek/
3466,teknoloji-bilim,https://www.dunyahalleri.com/suda-cozunen-veriler/
3469,teknoloji-bilim,https://www.dunyahalleri.com/beynin-en-karsi-konulmaz-dopingi-cikolata/
3472,teknoloji-bilim,https://www.dunyahalleri.com/termodinamigin-ikinci-kuralina-meydan-okuyan-deney/
3475,teknoloji-bilim,https://www.dunyahalleri.com/astronomlar-evrende-olusan-ilk-molekulu-buldu/
3478,teknoloji-bilim,https://www.dunyahalleri.com/3-yil-icinde-elektrikli-araclar-benzinli-araclardan-daha-ucuza-gelecek/
3481,teknoloji-bilim,https://www.dunyahalleri.com/windowsta-artik-usbyi-guvenli-cikarmamiza-gerek-yok/
3484,teknoloji-bilim,https://www.dunyahalleri.com/5g-agi-hava-durumu-tahminlerini-olumsuz-etkileyebilir/
3488,teknoloji-bilim,https://www.dunyahalleri.com/microsoft-da-kablosuz-kulak-ici-kulaklik-uretecek/
3491,teknoloji-bilim,https://www.dunyahalleri.com/yapay-zeka-tamamiyla-yeni-bir-spor-bransi-tasarladi/
3494,teknoloji-bilim,https://www.dunyahalleri.com/uzayda-1-sene-geciren-bir-astronotun-bedenine-ne-oluyor/
3497,teknoloji-bilim,https://www.dunyahalleri.com/dis-curuklerinin-sebebi-bagisiklik-hucreleri-olabilir/
3500,teknoloji-bilim,https://www.dunyahalleri.com/3d-yaziciyla-insan-dokusu-kullanilarak-kalp-uretildi/
3503,teknoloji-bilim,https://www.dunyahalleri.com/ilhamini-frozen-filminden-alan-kara-madde-arayisi/
3506,teknoloji-bilim,https://www.dunyahalleri.com/insan-beynini-buluta-baglamaya-az-kaldi/
3509,teknoloji-bilim,https://www.dunyahalleri.com/israilin-ay-gorevi-basarisizlikla-sonuclandi/
3512,teknoloji-bilim,https://www.dunyahalleri.com/yunanistanda-dnasini-3-kisiden-alan-bir-bebek-dunyaya-geldi/
3515,teknoloji-bilim,https://www.dunyahalleri.com/5gnin-ilk-kullanicilari-inekler/
3518,teknoloji-bilim,https://www.dunyahalleri.com/gen-duzenlemesi-ile-daha-zeki-maymunlar-uretildi/
3521,teknoloji-bilim,https://www.dunyahalleri.com/hirsizlari-yuzde-81-tutarlilikla-onceden-tespit-eden-algoritma/
3524,teknoloji-bilim,https://www.dunyahalleri.com/uluslararasi-uzay-istasyonu-mantar-ve-bakteriyle-kapli/
3527,teknoloji-bilim,https://www.dunyahalleri.com/elektrik-uyarimiyla-beyin-50-yil-genclesebilir/
3530,teknoloji-bilim,https://www.dunyahalleri.com/maddenin-ayni-anda-hem-kati-hem-sivi-olan-yeni-bir-hali-kesfedildi/
3533,teknoloji-bilim,"https://www.dunyahalleri.com/tag/kripto-para,bitcoin,dijital-para/"
3534,teknoloji-bilim,https://www.dunyahalleri.com/event-horizon-teleskobu-bir-kara-delik-goruntuledi/
3537,teknoloji-bilim,https://www.dunyahalleri.com/kopekler-kanseri-yuzde-97-tutarlilikla-koklayabiliyor/
3540,teknoloji-bilim,https://www.dunyahalleri.com/cin-ogrencilerin-dikkatini-elektronik-kafa-bantlariyla-olcuyor/
3543,teknoloji-bilim,https://www.dunyahalleri.com/avrupa-birligi-yapay-zekaya-yonelik-etik-rehberi-yayinladi/
3546,teknoloji-bilim,https://www.dunyahalleri.com/kotu-beslenme-sigara-kadar-oldurucu/
3549,teknoloji-bilim,https://www.dunyahalleri.com/google-ve-apple-yapay-zeka-alaninda-sayisiz-hata-yapti/
3552,teknoloji-bilim,https://www.dunyahalleri.com/samsung-galaxy-s10un-parmak-izi-okuyucusu-3d-yaziciyla-asildi/
3555,teknoloji-bilim,https://www.dunyahalleri.com/nasanin-3d-yazdirilmis-yasam-alani-yarismasi-tamamlanmak-uzere/
3558,teknoloji-bilim,https://www.dunyahalleri.com/mit-huawei-ve-zte-ile-ortakliklarini-durdurdu/
3561,teknoloji-bilim,https://www.dunyahalleri.com/alkol-kullanimi-beyin-gelisimini-yavaslatiyor/
3564,teknoloji-bilim,https://www.dunyahalleri.com/yapay-zeka-sayesinde-feslegen-bile-bir-baska-lezzetli/
3567,teknoloji-bilim,https://www.dunyahalleri.com/skrillex-dinleyen-sinekler-elden-ayaktan-kesiliyor/
3570,teknoloji-bilim,https://www.dunyahalleri.com/alzheimer-hastaligi-seffaf-kafatasi-ile-takip-edilecek/
3573,teknoloji-bilim,https://www.dunyahalleri.com/kemik-ve-kikirdak-yaralanmalari-3d-baski-cozumleriyle-tedavi-edilecek/
3576,teknoloji-bilim,https://www.dunyahalleri.com/guney-kore-5g-kullanan-ilk-ulke-olacak/
3579,teknoloji-bilim,https://www.dunyahalleri.com/tag/uzay/
3580,teknoloji-bilim,https://www.dunyahalleri.com/stephen-curryden-daha-iyi-ucluk-atan-basketbolcu-robot/
3583,teknoloji-bilim,https://www.dunyahalleri.com/teknoloji-devleri-hangi-hizmetten-ne-kadar-kazaniyor/
3586,teknoloji-bilim,https://www.dunyahalleri.com/valve-index-vr-basligini-15-haziranda-piyasaya-surecek/
3589,teknoloji-bilim,https://www.dunyahalleri.com/nokia-yeni-telefonu-x71i-tayvanda-tanitti/
3592,teknoloji-bilim,https://www.dunyahalleri.com/rusya-dron-vuran-dron-icin-patent-aldi/
3595,teknoloji-bilim,https://www.dunyahalleri.com/erkekler-icin-dogum-kontrol-hapi-gelistirildi/
3598,teknoloji-bilim,https://www.dunyahalleri.com/kuresel-isinmanin-tek-kazanani-sivrisinekler/
3601,teknoloji-bilim,https://www.dunyahalleri.com/googlein-yapay-zekasi-deepmind-goz-muayenesi-de-yapabiliyor/
3604,teknoloji-bilim,https://www.dunyahalleri.com/huawei-gentle-monster-akilli-gozluk/
3607,teknoloji-bilim,https://www.dunyahalleri.com/finlandiya-hapishanelerinde-mahkumlar-yapay-zeka-egitiyor/
3610,teknoloji-bilim,https://www.dunyahalleri.com/iphone-11den-sizan-ilk-goruntuler/
3613,teknoloji-bilim,https://www.dunyahalleri.com/cindeki-mac-cihazlarda-tayvan-bayragi-emojisi-kullanilamiyor/
3616,teknoloji-bilim,https://www.dunyahalleri.com/huawei-abdye-ragmen-bir-yilda-107-milyar-dolar-kazandi/
3619,teknoloji-bilim,https://www.dunyahalleri.com/uzaylilar-tarafindan-isletilen-bir-hayvanat-bahcesinde-yasiyor-olabiliriz/
3622,teknoloji-bilim,https://www.dunyahalleri.com/bilimciler-solucanlarin-omrunu-yuzde-45-uzatmayi-basardi/
3626,teknoloji-bilim,https://www.dunyahalleri.com/rusyadan-gps-altyapisina-mudahale-ediliyor/
3629,teknoloji-bilim,https://www.dunyahalleri.com/yapay-zeka-yardimiyla-iki-yeni-gezegen-kesfedildi/
3632,teknoloji-bilim,https://www.dunyahalleri.com/google-yapay-zeka-etigi-icin-kuresel-bir-konsey-kuruyor/
3635,teknoloji-bilim,https://www.dunyahalleri.com/sony-dunyanin-en-kucuk-ve-hafif-premium-kamerasini-tanitti/
3638,teknoloji-bilim,https://www.dunyahalleri.com/telefon-ile-profesyonel-kamera-arasi-huawei-p30-vs-samsung-galaxy-s10-plus/
3641,teknoloji-bilim,https://www.dunyahalleri.com/cin-polis-kopeklerini-klonluyor/
3644,teknoloji-bilim,https://www.dunyahalleri.com/aramizdan-biri-1000-yasini-gorecek/
3647,teknoloji-bilim,https://www.dunyahalleri.com/intel-dunyanin-en-guclu-super-bilgisayarini-insa-edecek/
3650,teknoloji-bilim,https://www.dunyahalleri.com/bir-sonraki-is-gorusmenizi-robotla-yapabilirsiniz/
3653,teknoloji-bilim,https://www.dunyahalleri.com/yeni-iphonelar-sarj-konusunda-samsungun-izinden-gidecek/
3656,teknoloji-bilim,https://www.dunyahalleri.com/googledan-oyun-endustrisinde-cigir-acacak-yeni-oyun-servisi-stadia/
3659,teknoloji-bilim,https://www.dunyahalleri.com/ekranlardan-gelen-mavi-isik-gozleri-bozabilir/
3662,teknoloji-bilim,https://www.dunyahalleri.com/yillanirken-hip-hop-dinleyen-peynirler-daha-lezzetli-oluyor/
3665,teknoloji-bilim,https://www.dunyahalleri.com/yildizlar-arasi-seyahat-icin-yeni-bir-yontem/
3668,teknoloji-bilim,https://www.dunyahalleri.com/apple-yeni-tabletlerini-sessiz-sedasiz-tanitti/
3672,teknoloji-bilim,https://www.dunyahalleri.com/angry-birdsun-yeni-artirilmis-gerceklik-oyunu/
3675,teknoloji-bilim,https://www.dunyahalleri.com/moleskine-ve-adobe-ortakligindan-yenilikci-bir-urun/
3678,teknoloji-bilim,https://www.dunyahalleri.com/amazon-kindlein-yeni-surumunu-piyasaya-surdu/
3681,teknoloji-bilim,https://www.dunyahalleri.com/28-bin-yillik-tuylu-mamut-hucreleri-harekete-gecirildi/
3684,teknoloji-bilim,https://www.dunyahalleri.com/nasa-apollo-gorevinden-kalma-ay-numuneleri-inceleyecek/
3687,teknoloji-bilim,https://www.dunyahalleri.com/apple-watch-kalp-ritmi-bozuklugunu-tespit-edebilir/
3690,teknoloji-bilim,https://www.dunyahalleri.com/tum-vucudu-yenileyebilen-gen-kesfedildi/
3693,teknoloji-bilim,https://www.dunyahalleri.com/parkinson-beyinde-degil-bagirsaklarda-basliyor/
3696,teknoloji-bilim,https://www.dunyahalleri.com/winrarin-guvenlik-acigi-100-zararli-uygulamaya-gecit-vermis/
3699,teknoloji-bilim,https://www.dunyahalleri.com/hastalara-yemek-yedirebilen-robot/
3702,teknoloji-bilim,https://www.dunyahalleri.com/ilk-tasinabilir-hesap-makinesini-yapan-ekipten-jerry-merryman-vefat-etti/
3705,teknoloji-bilim,https://www.dunyahalleri.com/japonya-ayda-toyota-ile-gezecek/
3708,teknoloji-bilim,https://www.dunyahalleri.com/vucut-icinde-yuruyebilen-robotlar/
3711,teknoloji-bilim,https://www.dunyahalleri.com/bu-yil-yapay-zekaya-358-milyar-dolar-harcanacak/
3714,teknoloji-bilim,https://www.dunyahalleri.com/abd-katil-robot-korkularini-yatistirmaya-calisiyor/
3718,teknoloji-bilim,https://www.dunyahalleri.com/samsung-galaxy-s10un-yuz-tanima-kilit-sistemi-asildi/
3721,teknoloji-bilim,https://www.dunyahalleri.com/cami-metale-kaynak-yapmak-artik-mumkun/
3724,teknoloji-bilim,https://www.dunyahalleri.com/coban-kopegi-yerine-havlayan-dronlar/
3727,teknoloji-bilim,https://www.dunyahalleri.com/farelerde-alzheimeri-durduran-diyet/
3730,teknoloji-bilim,https://www.dunyahalleri.com/apple-bataryasi-degistirilmis-iphonelari-da-tamir-edecek/
3733,teknoloji-bilim,https://www.dunyahalleri.com/eski-pepsi-yoneticisi-yaslanmayi-onleme-girisimine-ceo-oluyor/
3736,teknoloji-bilim,https://www.dunyahalleri.com/thunderbolt-3-usb-4-oluyor/
3739,teknoloji-bilim,https://www.dunyahalleri.com/giyilebilir-teknoloji-icin-ilk-grafen-ipler-gelistirildi/
3742,teknoloji-bilim,https://www.dunyahalleri.com/yetiskin-bir-aids-hastasi-hivden-tamamen-kurtuldu/
3745,teknoloji-bilim,https://www.dunyahalleri.com/cinin-mars-simulasyon-merkezi-acildi/
3748,teknoloji-bilim,https://www.dunyahalleri.com/cin-ve-hindistan-laboratuvarda-uretilen-eti-denemeye-sicak-bakiyor/
3751,teknoloji-bilim,https://www.dunyahalleri.com/avustralyada-bir-bucuk-yumurta-ikizleri-dunyaya-geldi/
3754,teknoloji-bilim,https://www.dunyahalleri.com/yapay-zeka-isimizi-elimizden-alacak-ama-hayat-muhtesem-olacak/
3757,teknoloji-bilim,https://www.dunyahalleri.com/mobil-dunya-kongresinin-enleri/
3760,teknoloji-bilim,https://www.dunyahalleri.com/kalasnikof-kamikaze-dronu-gelistiriyor/
3764,teknoloji-bilim,https://www.dunyahalleri.com/nokianin-5-kamerali-yeni-telefonu/
3767,teknoloji-bilim,https://www.dunyahalleri.com/nasa-kuiper-kusagi-cisminin-en-net-fotografini-paylasti/
3770,teknoloji-bilim,https://www.dunyahalleri.com/mobil-teknolojilerin-yeni-gozdesi-evcil-hayvanlar/
3773,teknoloji-bilim,https://www.dunyahalleri.com/microsoft-hololens-2yi-resmen-duyurdu/
3776,teknoloji-bilim,https://www.dunyahalleri.com/5g-destekli-telefon-yarisi-basladi/
3779,teknoloji-bilim,https://www.dunyahalleri.com/huaweinin-5gli-katlanabilen-telefonu-mate-x/
3782,teknoloji-bilim,https://www.dunyahalleri.com/waymo-surucusuz-araclarina-polislerin-el-isaretlerini-ogretiyor/
3785,teknoloji-bilim,https://www.dunyahalleri.com/mobil-dunya-kongresinde-karsimiza-cikmasi-muhtemel-yenilikler/
3788,teknoloji-bilim,https://www.dunyahalleri.com/dunyanin-en-buyuk-arisi/
3791,teknoloji-bilim,https://www.dunyahalleri.com/ibmin-gidaya-yonelik-teknoloji-cozumleri/
3794,teknoloji-bilim,https://www.dunyahalleri.com/insanlar-yeni-telefon-icin-buyuk-paralar-odemek-istemiyor/
3797,teknoloji-bilim,https://www.dunyahalleri.com/samsungun-katlanabilir-telefonu-galaxy-fold-resmen-duyuruldu/
3800,teknoloji-bilim,https://www.dunyahalleri.com/hucre-temizligiyle-alzheimer-tedavisi/
3803,teknoloji-bilim,https://www.dunyahalleri.com/zihinle-kontrol-edilen-fareler-2/
3806,teknoloji-bilim,https://www.dunyahalleri.com/zihinle-kontrol-edilen-fareler/
